Wall time,Step,Value
1747324951.7648199,25,6.000691890716553
1747324983.5114887,50,3.706493377685547
1747325014.776621,75,3.503516674041748
1747325045.1046216,100,2.996983528137207
1747325075.4238288,125,2.488001823425293
1747325105.759701,150,3.4029290676116943
1747325136.0789816,175,3.3167378902435303
1747325166.3951283,200,3.092386484146118
1747325196.713842,225,3.464803457260132
1747325227.0359032,250,3.573176622390747
1747325257.3555021,275,5.1744704246521
1747325287.6801484,300,3.8695366382598877
1747325357.2401812,325,2.63910174369812
1747325387.5602672,350,3.295325994491577
1747325417.8795164,375,3.351832151412964
1747325448.1910865,400,3.5523316860198975
1747325478.4994237,425,3.7560083866119385
1747325508.976396,450,5.125069618225098
1747325539.2638128,475,3.5595715045928955
1747325569.5755827,500,3.0563995838165283
1747325599.8927238,525,3.4443860054016113
1747325630.2216885,550,3.5797200202941895
1747325660.552004,575,3.5879621505737305
1747325690.874826,600,3.16378116607666
1747325721.193493,625,4.288341522216797
1747325793.1093376,650,2.814063310623169
1747325824.8469813,675,3.129070281982422
1747325855.7012234,700,4.25216007232666
1747325886.632476,725,4.266389846801758
1747325917.572807,750,3.5352776050567627
1747325948.5780163,775,3.4355568885803223
1747325979.5860176,800,3.6402621269226074
1747326010.6232474,825,3.5635015964508057
1747326041.6144323,850,3.9901070594787598
1747326073.0768492,875,3.8877949714660645
1747326104.0791757,900,6.353127956390381
1747326135.1033149,925,3.6065804958343506
1747326205.6871214,950,3.1175646781921387
1747326236.7402463,975,4.213747978210449
1747326267.8104734,1000,4.768741607666016
1747326298.891718,1025,4.110289096832275
1747326329.984222,1050,2.8652796745300293
1747326361.079642,1075,3.378754138946533
1747326392.126968,1100,3.3424861431121826
1747326423.144588,1125,3.7993087768554688
1747326454.157079,1150,3.4407386779785156
1747326485.140044,1175,3.9831955432891846
1747326516.1331317,1200,3.1380820274353027
1747326547.1294968,1225,3.751892566680908
1747326578.15987,1250,3.1695985794067383
1747326649.926094,1275,3.981314182281494
1747326681.3627088,1300,3.9799892902374268
1747326712.4032843,1325,3.7090017795562744
1747326743.4531932,1350,3.710827589035034
1747326774.509209,1375,3.253934144973755
1747326805.5610697,1400,4.665634632110596
1747326836.6012576,1425,3.6047120094299316
1747326867.5538921,1450,3.939859390258789
1747326898.4321296,1475,3.9360830783843994
1747326929.2840302,1500,3.736351728439331
1747326960.1542022,1525,3.846062183380127
1747326990.9912019,1550,3.5730652809143066
1747327062.389714,1575,4.4184041023254395
1747327092.8262124,1600,4.85174036026001
1747327123.2367616,1625,4.377406597137451
1747327153.8839872,1650,3.498800277709961
1747327184.8535776,1675,3.7690956592559814
1747327215.778587,1700,4.301048755645752
1747327247.0789208,1725,4.070465087890625
1747327278.0346,1750,3.730224370956421
1747327308.9845662,1775,5.052730560302734
1747327339.942578,1800,3.354804277420044
1747327370.9872332,1825,3.684596538543701
1747327401.9718306,1850,4.108531475067139
1747327433.0270083,1875,4.0770583152771
1747327502.5065281,1900,4.25689697265625
1747327533.5636659,1925,4.2537336349487305
1747327564.5947206,1950,4.256112575531006
1747327595.539444,1975,3.860816478729248
1747327626.4985564,2000,3.3322088718414307
1747327657.3982966,2025,5.41452693939209
1747327687.9573662,2050,3.994323492050171
1747327718.378478,2075,4.894982814788818
1747327749.315232,2100,3.3498218059539795
1747327780.220569,2125,3.742344379425049
1747327811.4152565,2150,4.510593891143799
1747327842.3081145,2175,3.6024317741394043
