Wall time,Step,Value
1747323297.117854,25,1.5055785179138184
1747323311.910056,50,1.1679259538650513
1747323326.7128248,75,1.195672631263733
1747323341.5114944,100,0.9596157073974609
1747323356.3115368,125,1.0167609453201294
1747323371.1047757,150,0.9373115301132202
1747323385.8957484,175,1.1239986419677734
1747323400.6865308,200,0.8914308547973633
1747323415.480244,225,0.7857365608215332
1747323430.243112,250,0.7764015197753906
1747323445.0015943,275,0.9332792162895203
1747323459.7630584,300,0.9622122049331665
1747323492.4831483,325,0.8683410286903381
1747323507.280374,350,0.8980907201766968
1747323522.0645945,375,0.9321891665458679
1747323536.848234,400,0.8868187665939331
1747323551.6218786,425,0.9535446166992188
1747323566.405628,450,0.9523500800132751
1747323581.1883993,475,0.9141785502433777
1747323595.9757905,500,0.7525116801261902
1747323610.7636847,525,0.8853864669799805
1747323625.5443554,550,0.8669552206993103
1747323640.3316748,575,1.0364407300949097
1747323655.1065726,600,0.8478555679321289
1747323669.888693,625,1.0873609781265259
1747323704.7734916,650,0.8248799443244934
1747323719.5620806,675,0.9129494428634644
1747323734.3562222,700,1.0755287408828735
1747323749.1559398,725,1.050309419631958
1747323763.956087,750,0.8197085857391357
1747323778.7484267,775,1.0536212921142578
1747323793.531221,800,0.8722189664840698
1747323808.3230479,825,1.0561221837997437
1747323823.1078272,850,0.9235132336616516
1747323837.8866096,875,0.9294646978378296
1747323852.6754127,900,1.2421188354492188
1747323867.4575315,925,1.179917573928833
1747323904.3372593,950,1.0388202667236328
1747323919.1414158,975,0.9359129667282104
1747323933.934046,1000,0.9619877338409424
1747323948.7313867,1025,1.027332067489624
1747323963.5233755,1050,0.8581101298332214
1747323978.311193,1075,0.9056767821311951
1747323993.0937626,1100,1.0495262145996094
1747324007.8784015,1125,0.8761960864067078
1747324022.6735585,1150,1.0540577173233032
1747324037.4569805,1175,1.1291890144348145
1747324052.234087,1200,0.8744024038314819
1747324067.013301,1225,1.0508407354354858
1747324081.796813,1250,1.0477867126464844
1747324120.6648264,1275,0.9574092030525208
1747324135.4568121,1300,1.1366115808486938
1747324150.2476158,1325,1.0968705415725708
1747324165.0435195,1350,0.8925117254257202
1747324179.837698,1375,0.9080972671508789
1747324194.6299677,1400,1.0820386409759521
1747324209.423377,1425,1.2206722497940063
1747324224.2084756,1450,0.9112260937690735
1747324238.9973915,1475,1.0082838535308838
1747324253.7832365,1500,1.2777163982391357
1747324268.576137,1525,1.0117661952972412
1747324283.360402,1550,1.0035998821258545
1747324319.5383666,1575,1.0786713361740112
1747324334.3245497,1600,1.1478393077850342
1747324349.1114178,1625,0.9164690375328064
1747324363.9046323,1650,1.003342866897583
1747324378.691746,1675,1.281624436378479
1747324393.478654,1700,1.187525987625122
1747324408.2679834,1725,1.2648732662200928
1747324423.060381,1750,1.0220892429351807
1747324437.8477314,1775,1.2136268615722656
1747324452.6623743,1800,1.2418055534362793
1747324467.467139,1825,0.9970302581787109
1747324482.2779894,1850,1.0469017028808594
1747324497.0880752,1875,1.0544352531433105
1747324537.0908256,1900,1.128281593322754
1747324551.8871334,1925,1.5308833122253418
1747324566.6808803,1950,1.1469886302947998
1747324581.4587736,1975,1.2807369232177734
1747324596.2437015,2000,0.832743227481842
1747324611.0352175,2025,1.0455373525619507
1747324625.82582,2050,1.1503303050994873
1747324640.6076677,2075,1.2317067384719849
1747324655.3911943,2100,0.9817392826080322
1747324670.1773582,2125,1.0529472827911377
1747324684.9598308,2150,1.1722851991653442
1747324699.7451022,2175,1.0027788877487183
